i,j,w
5473272983,5473273068,4.049
5473272983,5473272882,13.756
5473272984,3158794151,4.044
5473272984,3158794148,3.96
5473272984,5473272882,14.058
5473273067,5473272983,3.949
5473273068,5473272983,4.049
5473273069,5473273070,2.037
5473273069,5473273072,3.989
5473273069,5473273451,25.612
5473273070,5473273069,2.037
5473273071,5473273072,1.961
5473273072,5473273069,3.989
5473273072,5473273071,1.961
5473273072,5473273607,13.399000000000001
5473273139,5473273227,14.031
5473273140,5473273227,16.183
5473273141,3076574255,9.648
5473273141,5473273142,19.508
5473273141,5473272665,18.327
5473273142,5473272668,27.355999999999998
5473273142,5473272668,28.365000000000002
5473273142,5473272668,28.232
5473273142,5473273141,19.508
5473273154,3076574255,5.774
5473273227,3076574254,19.537
5473273227,5473273140,16.183
5473273227,5473273139,14.031
5473273295,5473272665,8.967
5473273295,5473273326,24.218
5473273295,1312454094,15.43
5473273305,5473273326,7.814
5473273305,8807431534,9.870000000000001
5473273305,5473273332,14.964
5473273326,5473273305,7.814
5473273326,3076574254,11.277
5473273326,5473273295,24.218
5473273332,5473273364,3.034
5473273332,5473273379,1.769
5473273332,5473273305,14.964
5473273363,25532377,7.406
5473273363,5473273372,11.453
5473273363,1312454094,27.896
5473273363,8807410158,31.611
5473273364,5473273332,3.034
5473273364,5473273399,6.415
5473273364,5473273368,15.738
5473273368,8807431534,10.971
5473273368,5473273372,29.022
5473273368,5473273364,15.738
5473273372,5473273363,11.453
5473273372,5473273368,29.022
5473273372,5473273373,8.994
5473273373,1951616268,21.652
5473273373,5473273372,8.994
5473273373,5473273376,7.256
5473273376,1951616261,14.664
5473273376,5473273373,7.256
5473273376,5473273433,11.190000000000001
5473273379,5473273332,1.769
5473273379,6458938017,44.596
5473273379,1678226827,4.8870000000000005
5473273399,5473273364,6.415000000000001
5473273425,6018098767,25.348
5473273425,24950114,7.136
5473273429,5473273441,9.148000000000001
5473273429,6018098767,23.165
5473273429,5049840244,18.616
5473273433,1951616276,9.758
5473273433,5473273376,11.19
5473273433,5473273435,16.756
5473273435,25532384,27.278
5473273435,5473273433,16.756
5473273435,5049840244,45.807
5473273441,2378843907,14.36
5473273441,5049840244,8.453
5473273441,5473273429,9.148
5473273451,4534858546,6.316
5473273451,5473273613,1.278
5473273451,5473273069,25.612000000000002
5473273457,5473273490,1.595
5473273457,5473273470,120.62000000000002
5473273457,5473273790,48.150000000000006
5473273470,6116290280,28.644
5473273470,5473274254,19.83
5473273470,5473273457,120.62
5473273490,5473273500,1.474
5473273490,5473273457,1.595
5473273490,5473273499,33.688
5473273499,5473273490,33.688
5473273499,5473274528,22.417
5473273499,5473274528,22.406
5473273500,5473273490,1.474
5473273500,5473273571,19.377000000000002
5473273500,5473273571,19.403000000000002
5473273500,5473273571,18.503000000000004
5473273571,5473273622,19.076
5473273571,5473273500,18.503
5473273571,5473273500,19.403
5473273571,5473273500,19.377
5473273604,5473273605,3.817
5473273604,5473274501,4.787
5473273604,5473273607,15.987000000000002
5473273605,5473273604,3.817
5473273605,5473273606,3.647
5473273605,5473274502,4.756
5473273606,5473273605,3.647
5473273606,5473274503,4.756
5473273606,5473274503,12.386
5473273607,5473273613,9.94
5473273607,5473273072,13.399000000000001
5473273607,5473273604,15.987000000000002
5473273610,5473273615,3.183
5473273610,5473273611,3.741
5473273610,5473274531,4.461
5473273611,5473273610,3.741
5473273611,5473273612,3.624
5473273611,5473274508,4.266
5473273612,5473273611,3.624
5473273612,5473274519,4.173
5473273612,5473273613,10.107
5473273613,5473273607,9.94
5473273613,5473273451,1.278
5473273613,5473273612,10.107
5473273615,5473273610,3.183
5473273615,5473274507,4.37
5473273615,5473274507,24.256
5473273616,5473273621,64.207
5473273616,5473273805,25.09700000000001
5473273616,5473273796,27.259000000000007
5473273621,5473273616,64.207
5473273621,4534858546,9.551
5473273621,5473273622,22.576
5473273622,4534858548,9.901
5473273622,5473273571,19.076
5473273622,5473273621,22.576
5473273623,4534858546,14.606
5473273623,4534858548,7.695
5473273623,5473272899,55.36200000000001
5473273788,5473273790,6.17
5473273789,5473273790,6.199
5473273790,5473273788,6.17
5473273790,5473273789,6.199
5473273790,5473273457,48.15
5473273791,5473273796,11.183999999999997
5473273795,5473273796,6.364
5473273796,5473273795,6.364
5473273796,5473273791,11.184000000000001
5473273796,5473273616,27.259
5473273798,5473273805,11.334
5473273803,5473273805,6.5040000000000004
5473273805,5473273798,11.334
5473273805,5473273803,6.5040000000000004
5473273805,5473273616,25.097000000000005
5473273966,5473273968,6.59
5473273967,5473273968,7.159
5473273968,5473273967,7.159
5473273968,5473273966,6.59
5473273968,5473274242,20.055
5473273968,5473274242,21.439999999999998
5473273968,5473274242,21.345
5473274242,5473274540,1.481
5473274242,5473273968,20.055
5473274242,5473273968,21.44
5473274242,5473273968,21.345000000000002
5473274252,5473274256,2.416
5473274252,5473274259,5.811
5473274252,5473274253,25.826999999999998
5473274253,3139655930,1.193
5473274253,5473274254,5.017
5473274253,5473274252,25.826999999999998
5473274254,5473274253,5.017
5473274254,6116290280,20.137
5473274254,5473273470,19.83
5473274256,5473274252,2.416
5473274257,5473274259,9.745999999999999
5473274259,5473274252,5.811
5473274259,5473274260,25.645
5473274259,5473274257,9.745999999999999
5473274260,3139655930,3.4
5473274260,3139655933,4.319
5473274260,5473274259,25.645
5473274493,5473274494,7.034
5473274493,3139655933,101.493
5473274493,3139655933,101.451
5473274494,3136311316,4.817
5473274494,5473274493,7.034
5473274494,3141817429,32.268
5473274501,5473274502,3.853
5473274501,5473273604,4.787
5473274501,5473274506,6.431
5473274502,5473274503,3.709
5473274502,5473274501,3.853
5473274502,5473273605,4.756
5473274503,5473274502,3.709
5473274503,5473273606,4.756
5473274503,5473273606,12.386
5473274506,5473274501,6.431
5473274506,5473274710,10.606
5473274506,5473274519,10.77
5473274507,5473274531,3.412
5473274507,5473273615,4.37
5473274507,5473273615,24.256
5473274508,5473274519,3.856
5473274508,5473274531,4.032
5473274508,5473273611,4.266
5473274519,5473274508,3.856
5473274519,5473273612,4.173
5473274519,5473274506,10.77
5473274525,5473274534,12.627
5473274525,5473274717,16.279
5473274525,3136301320,39.841
5473274528,5473274533,5.539
5473274528,5473273499,22.416999999999998
5473274528,5473273499,22.406000000000002
5473274529,5473274534,8.595
5473274529,5473274532,6.146
5473274529,5473274725,17.044999999999998
5473274531,5473274508,4.032
5473274531,5473274507,3.412
5473274531,5473274532,10.555
5473274531,5473273610,4.461
5473274532,5473274531,10.555
5473274532,5473274533,7.897
5473274532,5473274529,6.146
5473274533,5473274528,5.539
5473274533,5473274532,7.897
5473274533,5473274534,9.271
5473274534,5473274529,8.595
5473274534,5473274533,9.271
5473274534,5473274525,12.627
5473274540,5473274242,1.481
5473274540,3136311315,17.296
5473274540,3139677982,11.048
5473274710,5473274725,17.938
5473274710,5473274724,1.712
5473274710,5473274506,10.606
5473274717,2538458893,3.714
5473274717,2538458888,7.109
5473274717,5473274525,16.279
5473274724,24950102,6.857
5473274724,5473274710,1.712
5473274724,24950104,36.036
5473274725,5473274710,17.938
5473274725,2538458898,18.496
5473274725,5473274529,17.044999999999998
5473274866,5473274867,11.516
5473274866,1733389278,6.623
5473274866,2538458894,29.886999999999997
5473274867,5473274866,11.516
5473274867,3141817429,31.677
5473274867,1939558655,6.504999999999999
5473274891,2218362849,2.874
5473274891,8807429659,3.927
5473274891,5473274896,24.92
5473274896,5473274891,24.92
5473274896,1733389217,43.451
5473274896,3141814027,19.878999999999998
5473274911,4861365383,4.814
5473274911,4861365372,7.493
5473274911,3139705124,9.535
5473274957,2642857191,5.038
5473274957,3715515059,4.87
5473274957,2622212860,64.717
5473274959,2642857203,1.78
5473274959,10677376,6.878
5473274959,2622212942,66.325
5473274969,2538458886,12.414
5473274969,24949783,35.54900000000001
5473274969,3136301324,17.014
5473274990,2622222668,6.597
5473274990,2528522522,11.028
5473274990,5473275004,8.025
5473275004,3136301321,5.907
5473275004,2622222659,8.905
5473275004,5473274990,8.024999999999999
5475675316,5475684621,12.949000000000002
5475684621,5475684680,20.651
5475684621,5475684680,20.616
5475684621,5475684680,18.490000000000002
5475684621,5475675316,12.949
5475684676,5475684680,15.039
5475684680,5475684621,18.490000000000002
5475684680,5475684621,20.616
5475684680,5475684621,20.651
5475684680,5475684684,19.796
5475684680,5475684676,15.039
5475684684,1649365894,41.878
5475684684,1649365894,41.193
5475684684,1649365894,43.095
5475684684,5475684680,19.796
5475684758,5475684848,11.817
5475684758,5475684763,21.304
5475684758,104320,34.431
5475684763,5475684758,21.304000000000002
5475684763,5475684848,11.094
5475684763,1215563895,4.526
5475684848,1649365878,24.179
5475684848,5475684758,11.817
5475684848,5475684763,11.094
5479654172,5479654175,20.991
5479654172,5479655662,28.735000000000003
5479654172,5479655634,30.317
5479654172,5479655630,11.721
5479654175,5479654172,20.991
5479654175,5479655652,35.857
5479654175,5479654177,13.514999999999999
5479654175,5479654177,18.955000000000002
5479654177,2135389151,5.522
5479654177,5479654175,13.515
5479654177,5479654175,18.955000000000002
5479655630,5479654172,11.721
5479655634,5479654172,30.317
5479655652,5479654175,35.857
5479655662,5479654172,28.735
5503142966,4571244660,3.579
5503142969,1599652497,3.583
5503142970,1599652492,3.304
5516594509,1832129762,13.588
5516594509,1401849810,22.451
5516594509,25509527,26.012
5516594509,25509534,44.108000000000004
5564410334,5564754892,1.783
5564754892,5564410334,1.783
5564754892,30056310,29.732
5564754892,5931509715,25.652
5565443389,21990629,6.547
5565443389,21990631,48.342
5565443389,5565443390,62.335
5565443390,21990630,3.145
5565443390,873809385,46.385999999999996
5565443390,5565443389,62.33500000000001
5565455858,1312319838,52.376
5565455858,2387232559,26.831000000000003
5565455858,354886099,118.684
5565466174,4075008388,16.774
5565466174,5565466175,29.984
5565466174,5565466177,47.003
5565466175,4333847283,60.996
5565466175,3629223890,55.584
5565466175,5565466174,29.984
5565466177,4086232871,7.961
5565466177,5565466174,47.003
5565466177,8210567395,27.499
5565466183,1493676622,11.622
5565466183,25477106,38.135
5565466183,3471375905,20.423000000000002
5565475799,1668135493,5.109
5565475799,3197339662,26.479
5565475799,1668135486,30.041
5565486432,3197339673,15.620999999999999
5565486432,3197339668,61.090999999999994
5565486432,5565486434,38.796
5565486432,5565487612,36.792
5565486434,3197333559,60.385
5565486434,3197339676,18.322
5565486434,5565486432,38.79600000000001
5565487612,1150003480,3.264
5565487612,3197339673,20.828
5565487612,5565486432,36.792
5573931376,5642519055,17.228
5573931377,5374174120,15.091
5573931377,1832248457,7.611000000000001
5573931377,5642519066,33.524
5573931380,5573931381,2.175
5573931380,5642519056,18.464
5573931380,5573931384,4.132
5573931381,5642519055,18.526
5573931381,5573931380,2.175
5573931381,5573994016,12.939
5573931384,5642519060,18.313
5573931384,1832129838,46.671
5573931384,5573931380,4.132
5573991659,21523719,2.387
5573991659,5573991660,2.76
5573991659,2934288510,9.788
5573991660,5573991659,2.76
5573991660,4138224462,19.88
5573991660,8515091587,48.57099999999999
5573994014,5839155672,4.13
5573994014,4462680068,3.805
5573994014,5460658138,7.957
5573994016,7840712839,10.236
5573994016,5573994020,8.963
5573994016,5374174120,42.979
5573994016,5573931381,12.939
5573994020,4462680078,9.902
5573994020,5573994016,8.963
5573994020,5460658138,13.241
5574049698,5574049707,7.102
5574049698,5574049700,7.792
5574049700,5574049698,7.792
5574049702,5574049703,1.468
5574049702,5574049718,34.227000000000004
5574049702,5574049719,32.969
5574049703,5574049702,1.468
5574049703,5574049707,2.09
5574049703,5574049719,34.512
5574049707,5574049703,2.09
5574049707,5574049698,7.102
5574049707,5574049709,16.93
5574049709,5574051321,27.559
5574049709,5574049717,8.767
5574049709,5574049707,16.93
5574049717,4136124526,7.251
5574049717,1951242857,62.66400000000001
5574049717,5574049709,8.767
5574049718,5574051321,2.66
5574049718,5574049719,1.171
5574049718,5574049702,34.227000000000004
5574049719,5574049718,1.171
5574049719,5574049702,32.969
5574049719,5574049703,34.512
5574051321,5574049718,2.66
5574051321,4229228089,8.247
5574051321,5574049709,27.559
5574051323,9678366518,32.489000000000004
5580861151,30056330,82.78200000000001
5580861151,251892950,25.177999999999997
5580861151,5580861153,15.325999999999999
5580861153,5580861151,15.325999999999999
5580861156,25476134,40.815
5580861156,30056330,9.141
5580861156,4920098350,67.306
5609643622,1150003479,10.591
5609643622,1684835016,107.743
5609643622,1150003141,12.378
5609643623,5609643663,15.711
5609643623,5609643647,128.305
5609643623,1150003503,36.106
5609643647,25497985,13.824000000000002
5609643647,3739049327,18.146
5609643647,5609643623,128.30500000000004
5609643652,5609643653,2.295
5609643652,1150003213,2.128
5609643652,1150003213,20.913
5609643653,5609643652,2.295
5609643653,5609643656,1.709
5609643653,5609643656,20.723999999999997
5609643656,5609643653,1.709
5609643656,5609643653,20.723999999999997
5609643656,5609643662,2.836
5609643658,5609643662,49.102
5609643658,5609643662,43.769
5609643658,6816821193,33.288999999999994
5609643662,5609643656,2.836
5609643662,5609643658,43.769
5609643662,5609643658,49.102000000000004
5609643663,5609643664,2.935
5609643663,5609643665,14.054
5609643663,5609643623,15.711
5609643664,5609643663,2.935
5609643665,5609643663,14.054
5609643665,5609643670,14.592999999999998
5609643665,1684835016,26.496
5609643670,5609643665,14.593
5609643672,5609643675,5.27
5609643672,5609643673,75.567
5609643672,1684835019,34.324
5609643673,5609643672,75.567
5609643673,250550400,134.886
5609643674,5609643673,5.661
5609643674,5609643685,5.628
5609643675,1684781486,41.882
5609643675,5609643672,5.27
5609643675,5609643676,33.845
5609643676,5609643675,33.845
5609643676,6816821186,19.367
5609643676,1150003213,12.931
5609643682,6816821186,8.838
5609643682,5609643685,9.932
5609643682,5609643686,17.154
5609643685,5609643682,9.932
5609643685,5609643674,5.628
5609643685,5609643686,13.084999999999999
5609643686,5609643687,0.983
5609643686,5609643685,13.084999999999999
5609643686,5609643682,17.154
5609643687,5609643686,0.983
5641663538,5342229818,20.054000000000002
5641663539,5342236744,5.243
5641663539,5342236721,70.616
5641663539,5342229818,15.215
5642519054,5642519069,15.382
5642519054,5642519068,8.137
5642519054,5642519066,2.079
5642519055,5573931376,17.228
5642519055,5573931381,18.526
5642519055,5642519056,2.135
5642519056,5642519055,2.135
5642519056,5642519060,4.253
5642519056,5374174224,40.205000000000005
5642519060,1832129960,37.647
5642519060,5573931384,18.313
5642519060,5642519056,4.253
5642519066,5642519054,2.079
5642519066,5839165751,2.007
5642519066,5573994020,25.885
5642519068,5642519054,8.137
5642519069,5642519054,15.382
5711517565,25499655,13.872
5711517565,25632683,66.889
5711517565,5711517569,23.386000000000003
5711517569,5711517565,23.386000000000003
5711517570,5711517571,12.495
5711517571,5711517570,12.495
5711517571,25632683,41.038
5733997919,5733997920,19.825
5733997919,25472885,158.146
5733997919,5733998227,76.103
5733997920,5733997919,19.825
5733998227,1684781470,8.947
5733998227,5733998228,3.653
5733998227,5733997919,76.10300000000001
5733998228,25497985,0.695
5733998228,25497986,138.388
5733998228,5733998227,3.653
5736692333,25496624,58.26
5736692333,7223695325,21.607
5736692333,5736692334,22.552
5736692334,25495698,61.968999999999994
5736692334,7223695326,20.928
5736692334,5736692333,22.552
5768339777,2140124983,18.244
5768339816,30056280,13.546
5768339816,5768339817,20.013
5768339816,27481041,16.115
5768339817,692162514,16.203
5768339817,1566270409,9.91
5768339817,5768339816,20.013
5788363874,3972566714,15.68
5788363874,5788363880,5.402
5788363874,5788363878,5.506
5788363874,4208239642,17.683
5788363878,5788363874,5.506
5788363878,4462680082,126.025
5788363878,5907366887,11.579
5788363880,5839163740,1.236
5788363880,5788363874,5.402
5788363880,3972566714,18.724
5816744255,28418921,9.850000000000001
5816744255,25475770,20.169
5839155672,5573994014,4.13
5839163740,5788363880,1.236
5839165751,5642519066,2.007
5880186827,237908,13.844
5880186827,5880186829,8.438
5880186827,5374174119,8.304
5880186827,1707790076,31.528
5880186829,5880186827,8.438
5880186830,5374174119,3.613
5880186833,3972566716,12.673
5880186833,2293833763,7.345
5880186833,4156336278,38.711999999999996
5880186833,8785484299,49.885999999999996
5904585328,10013517434,29.210000000000004
5904585328,27460439,11.843
5904585328,5924603450,35.096999999999994
5904615691,710521820,46.818
5904615691,5904615694,15.487
5904615691,5904615694,26.756
5904615694,5904615691,15.487
5904615694,5904615691,26.756
5904615694,4773889323,34.564
5904615699,713363180,19.701
5904615699,2528483742,9.607
5904615699,5904615708,25.171000000000003
5904615708,5904615699,25.171
5905807278,10544409950,3.001
5905807278,25474015,21.719
5905807279,25474005,21.46
5905807279,10544409967,4.218
5905893980,6458938007,8.319
5905896973,1556097166,15.869
5905896973,5905897286,67.16000000000001
5905897286,1556097120,33.319
5905897286,1556097111,2.33
5905897286,5905896973,67.16000000000001
5907366887,21563788,32.748
5907366887,6978443788,22.989
5907366887,5788363878,11.579
5924603442,377490664,36.196000000000005
5924603442,6014302225,33.99
5924603442,5924603450,25.448
5924603442,9216868137,10.251999999999999
5924603450,5924603442,25.448
5924603450,6265654111,7.833
5924603450,5904585328,35.097
5924603450,4715263995,34.059
5924603458,8500636794,40.138
5924603460,28418497,53.840999999999994
5924603460,3894948091,45.53
5924603460,5924603458,35.028999999999996
5925626143,57786953,6.906
5927671120,7636278200,88.04599999999999
5927671120,5927671121,5.07
5927671121,5927671120,5.07
5931509715,109728,10.649
5931509715,25476134,18.79
5931509715,5564754892,25.652
5931509715,5931509718,3.9190000000000005
5931509718,5931509715,3.9190000000000005
5933145606,1668135492,38.741
5938625442,3247825562,34.992000000000004
5947858320,1563638022,49.507
5947858320,5947858321,44.019999999999996
5947858321,680069473,66.879
5947858321,5947858320,44.019999999999996
5973397966,3586606037,60.964
5973397966,25499808,35.269
5973397966,108409,32.471000000000004
5976672308,350437608,4.577
5976760444,25474019,7.568
5976760446,25474019,4.459
5976760446,5905807278,61.38
5976850019,10310609885,0.445
5976850019,3474115151,12.566
5976850019,3474115151,10.044
5976850023,5976850024,13.468
5976850023,10311178985,6.109
5976850024,7610670710,18.728
5976850024,10311178978,11.894
5977954180,6110164649,9.725999999999999
5992797788,2990721387,8.996
6014302222,9690915275,16.453
6014302222,4715264001,26.434
6014302222,6014302224,6.952999999999999
6014302222,9690915278,7.691
6014302224,4715264006,16.382
6014302224,4136137530,27.801
6014302224,6014302222,6.952999999999999
6014302225,9216868143,21.308
6014302225,9690915278,7.073
6014302225,5924603442,33.99
6014333809,1684835019,17.836
6014333809,1684835062,19.192
6014333809,1684835062,15.702
6018098767,5473273425,25.348
6018098767,4867087535,3.516
6018098767,5473273429,23.165
6032044857,25067929,17.495
6032044857,25067914,10.21
6032044857,6032044865,74.807
6032044857,6446292571,39.643
6032044865,6032044857,74.807
6032044865,4867087532,41.604000000000006
6032044865,6458938011,70.508
6032044874,7911267685,19.251
6032044874,25067871,55.804
6032044874,4085783106,3.503
6032044874,5104314270,68.035
6055863205,3656358067,2.81
6055863205,4866623230,30.563000000000002
6055863205,6055863211,27.979
6055863211,6055863205,27.979
6110164647,377490664,14.588000000000001
6110164647,3987750677,31.882
6110164649,5977954180,9.725999999999999
6110164649,3987750692,14.167
6116290274,3100169049,76.104
6116290274,6116290280,54.281000000000006
6116290280,5473274254,20.137
6116290280,5473273470,28.644
6116290280,6116290274,54.281
6137798425,5009054894,16.584
6137798425,473266524,49.827
6137798425,5009054898,7.677
6166157035,109788,19.026
6166157035,24952268,26.42
6166157035,2278320142,78.307
6218468163,1550763708,15.199
6218468163,9704122317,4.885
6218468163,4619022513,29.12
6218468164,9704122317,1.816
6218501723,2203268985,6.213
6218501723,6218501724,29.106
6218501723,5342236728,15.913
6218501723,3375451563,82.791
6218501724,4430996023,8.253
6218501724,6218501761,26.577
6218501724,6218501723,29.106
6218501724,4688513244,8.485
6218501725,6218501761,1.453
6218501725,3215685153,7.3469999999999995
6218501725,6218501730,25.883000000000003
6218501730,6288147785,54.555
6218501730,6218501725,25.883000000000003
6218501730,4726152844,4.933
6218501736,6218501737,4.545
6218501736,6288147786,36.806
6218501736,4726152844,4.162
6218501737,6218501736,4.545
6218501737,6218501739,40.152
6218501737,6465896909,5.041
6218501739,6218501742,65.673
6218501739,6218501737,40.152
6218501739,6218501740,4.537
6218501740,6465896909,40.339000000000006
6218501740,107585,30.377000000000002
6218501740,6218501739,4.537
6218501740,6218501748,3.5839999999999996
6218501742,251892754,4.683
6218501742,252601811,24.964
6218501742,6218501739,65.673
6218501745,5342236724,57.7
6218501745,3215685153,6.409
6218501745,6218501746,12.971
6218501746,5342236733,11.350999999999999
6218501746,1678283247,6.439
6218501746,6465896907,21.48
6218501746,6218501745,12.971
6218501748,6218501740,3.5839999999999996
6218501748,6218501751,30.798
6218501748,6465896907,39.422
6218501751,107585,3.462
6218501751,1493722804,36.922000000000004
6218501751,6218501748,30.798
6218501757,3247933381,24.006
6218501757,6288147785,3.928
6218501758,6288147785,44.303
6218501758,4688513242,44.118
6218501758,6218501761,54.896
6218501758,27459970,47.181000000000004
6218501761,6218501725,1.453
6218501761,6218501724,26.577
6218501761,6218501758,54.896
6239229422,6272993491,25.45
6239229422,435104726,77.752
6239229422,6239229423,35.098
6239229423,25475752,34.344
6239229423,25497845,52.194
6239229423,6239229422,35.098
6265654111,27460439,39.677
6265654111,4715264007,29.798
6265654111,5924603450,7.833
6266867111,8064065316,39.036
6266867111,9690974277,18.011
6266867113,6266867111,12.15
6266867113,9690974274,66.578
6266867114,9690974277,2.659
6266867114,25475561,30.052
6272993491,7075087299,24.585
6272993491,6239229422,25.45
6272993491,25475752,46.983000000000004
6279388821,6279388824,13.443
6279388821,1953202903,49.93999999999999
6279388822,6279388824,3.479
6279388822,108389,19.448
6279388824,6279388821,13.443
6279388824,6279388822,3.479
6279388824,25495807,44.343
6288147785,6218501757,3.928
6288147785,6218501730,54.555
6288147785,6218501758,44.303
6288147786,4195103055,2.868
6288147786,27459729,39.741
6288147786,4195103059,43.882
6288147786,6218501736,36.806000000000004
6294214897,2612458244,47.26
6294214897,6294214898,22.520999999999997
6294214897,6294214898,26.134999999999998
6294214898,4089885905,3.327
6294214898,6294214897,26.134999999999998
6294214898,6294214897,22.521
6332695639,7236131862,11.644
6332695639,585180151,4.18
6332695642,7236131862,7.727
6354294763,1834657469,3.403
6354294763,25495820,4.704000000000001
6354294763,1834657466,15.985999999999999
6354294779,25495820,10.952
6369329155,1813618229,100.53
6369329155,4076095262,17.082
6369329155,435104712,103.18299999999999
6369329166,25500427,57.050000000000004
6369329170,6369329155,6.598
6369329170,4370333657,41.092999999999996
6369361794,2387194150,53.948
6369361794,25161357,39.248
6369361794,107638,54.562000000000005
6369361794,1678155318,41.426
6369390690,6369390696,10.574
6369390690,1938819326,15.855
6369390692,6369390696,12.138
6369390692,1938819330,20.318
6369390696,6369390690,10.574
6369390696,6369390700,16.35
6369390696,1938819328,15.351
6369390696,6369390692,12.138
6369390696,8807429663,12.439
6369390696,25067068,48.986
6369390700,6369390696,16.35
6369390700,18468961,10.135
6374802555,25497986,36.705
6374802559,1723388988,17.962
6374802559,390073175,6.977
6374802559,25498021,220.24099999999999
6374802562,6374802562,263.356
6374802562,6374802562,263.356
6374802562,8357847927,203.63599999999997
6374802568,6374802571,96.691
6374802568,1685281032,64.161
6374802568,3247589712,65.33500000000001
6374802571,25472767,50.601
6374802571,1882379248,62.147
6374802571,6374802568,96.691
6374802572,7792756676,73.641
6374802572,7792756676,141.805
6374802572,5006965588,15.495000000000001
6374802579,3725817386,21.598
6374802579,6374802582,25.545
6374802579,6374802583,130.785
6374802582,25498018,11.77
6374802582,6374802583,21.928
6374802582,6374802579,25.545
6374802583,6374802582,21.928
6374802583,6374802579,130.785
6374802583,6374804385,69.807
6374804385,25498018,44.602000000000004
6374804385,6855696502,85.60799999999999
6374804385,6374802583,69.807
6431923714,9846850973,22.424
6431923715,6431923714,14.014
6431923715,1360122860,39.99999999999999
6446218920,6446229925,2.215
6446218920,3887940999,96.47899999999998
6446218920,3887941007,77.315
6446229925,6446218920,2.215
6446229925,811035012,19.283
6446229925,6985465133,76.117
6446229925,6446229933,75.75200000000001
6446229933,7911282826,30.571
6446229933,3887941007,3.153
6446229933,6446229925,75.75200000000001
6446229933,1556097387,7.659
6446256190,3887941009,3.732
6446256190,7911282826,40.773
6446256190,6446269173,33.719
6446256190,25532542,47.318
6446269173,3887941010,3.727
6446269173,6446256190,33.719
6446269173,6446292562,96.328
6446269173,24952268,4.417
6446292562,3887941012,3.158
6446292562,6446269173,96.328
6446292562,24662037,40.898
6446292562,6446292564,36.782
6446292564,5340811825,8.19
6446292564,6446292562,36.782
6446292564,4166634961,3.532
6446292570,4085783105,5.691
6446292570,25067914,27.142000000000003
6446292570,6446292572,64.485
6446292570,6446292571,6.218999999999999
6446292571,6032044857,39.642999999999994
6446292571,7911267685,6.529
6446292571,6446292570,6.218999999999999
6446292572,6458938011,8.927
6446292572,4085783099,70.971
6446292572,6446292570,64.485
6446301329,6446304190,56.811
6446301329,25067398,23.729999999999997
6446301329,4085778930,5.114
6446301329,5104314269,111.16900000000001
6446304190,4085778933,4.2
6446304190,6446301329,56.811
6446304190,25067397,34.271
6458938003,6458938007,42.243
6458938003,2137096880,49.288
6458938007,6458938008,7.299
6458938007,6458938003,42.243
6458938007,5905893980,8.319
6458938008,6458938007,7.299
6458938008,6458938017,105.255
6458938008,473258313,11.747
6458938011,1727515734,9.046
6458938011,473258826,30.177
6458938011,6032044865,70.50800000000001
6458938011,6446292572,8.927
6458938017,5473273379,44.596
6458938017,6458938008,105.25500000000001
6458938017,25544110,45.826
6463230640,6463234329,11.301
6463234329,5227220846,8.155
6463234329,6463230640,11.301
6463234329,109414,49.356
6465896907,6465896909,7.085
6465896907,6218501748,39.422
6465896907,6218501746,21.48
6465896909,21523714,5.54
6465896909,6465896907,7.085
6465896909,6218501737,5.041
6465896909,6218501740,40.339000000000006
6483733489,6483733493,17.567999999999998
6483733493,4675821968,0.962
6483733493,25472428,2.326
6483733493,6483733489,17.567999999999998
6506796188,25497845,35.079
6506796188,5242049139,21.706
6509584413,109734,4.138
6509584413,6509584414,73.64300000000001
6509584414,1852996996,11.572
6509584414,6509584413,73.643
6509684096,2665239978,4.99
6525670236,6525670242,11.702
6525670236,2331184932,8.883000000000001
6525670237,6525670242,12.595
6525670237,2135411296,9.538
6525670242,6525670237,12.595
6525670242,6525670236,11.702
6525670242,1723388979,15.201
6525670242,2135411297,12.777000000000001
6525701529,4142725557,22.1
6525701529,6525701539,43.381
6525701530,6525701539,19.137
6525701533,6525701540,7.593
6525701535,6525701540,10.107
6525701539,6525701530,19.137
6525701539,6525701540,15.08
6525701539,6525701529,43.38099999999999
6525701540,6525701539,15.08
6525701540,6525701535,10.107
6525701540,6525701533,7.593
6569580040,25498016,2.323
6569580040,6569580041,51.269
6569580040,3247578847,40.626
6569580041,6569580040,51.269
6569580044,6569580045,13.038
6569580044,2531863975,16.683
6569580044,3247589712,11.523
6569580045,6569580044,13.038
6574794989,3809870288,7.403
6574794989,4749094023,16.392
6574794989,3629223885,26.672
6600283121,3830029915,6.998
6600283121,1547392865,29.272999999999996
6600283121,3830043581,10.122
6606135968,25509513,27.319
6606135968,6606135983,78.344
6606135968,25509528,55.016999999999996
6606135977,6606135979,8.112
6606135977,6606135983,6.8149999999999995
6606135977,6606135983,7.699
6606135979,6606135977,8.112
6606135979,21392276,57.415
6606135979,21392279,13.178
6606135983,6606135977,6.8149999999999995
6606135983,6606135977,7.699
6606135983,6606135968,78.344
6606148786,2343269909,73.03
6606148797,6606148798,10.571
6606148797,4462680076,51.42500000000001
6606148797,6606148802,43.63699999999999
6606148798,6606148797,10.571
6606148802,6606148797,43.63699999999999
6696695781,25475678,18.506
6696695781,25499655,57.433
6711365597,1761598585,74.982
6724775018,5265953455,9.392
6724775018,1364172237,8.834
6769325725,5006063174,27.463999999999995
