"","V1","V2","weight","height","size1","size1mean","size1norm","lccrank"
"905","L9_81898","L10_58262",500,2500,96824,146675.776699029,0.660122633600759,9
"906","L9_74406","L10_59902",500,2500,73034,146675.776699029,0.49792816267039,9
"907","L9_48373","L10_37281",500,2500,71900,146675.776699029,0.490196824711793,9
"908","L9_106875","L10_82294",500,2500,70709,146675.776699029,0.482076874527763,9
"909","L9_164749","L10_126352",500,2500,68064,146675.776699029,0.464043903716042,9
"910","L9_190716","L10_146209",500,2500,61930,146675.776699029,0.422223774052869,9
"911","L9_76867","L10_61842",500,2500,54509,146675.776699029,0.371629189404939,9
"912","L9_199780","L10_130817",500,2500,53978,146675.776699029,0.368008959725913,9
"913","L9_140909","L10_109043",500,2500,53701,146675.776699029,0.366120440665479,9
"914","L9_147836","L10_109043",500,2500,53662,146675.776699029,0.365854548090184,9
"915","L9_147838","L10_109043",500,2500,48865,146675.776699029,0.333149761328814,9
"916","L9_183378","L10_140800",500,2500,42426,146675.776699029,0.289250215371662,9
"917","L9_64578","L10_52596",500,2500,37613,146675.776699029,0.256436344476838,9
"918","L9_46488","L10_37830",500,2500,35888,146675.776699029,0.24467571133876,9
"919","L9_46530","L10_37537",500,2500,34717,146675.776699029,0.236692116321548,9
"920","L9_49655","L10_40436",500,2500,34632,146675.776699029,0.23611260686257,9
"921","L9_32774","L10_18027",500,2500,34006,146675.776699029,0.231844690141157,9
"922","L9_45465","L10_37046",500,2500,33689,146675.776699029,0.229683460747087,9
"923","L9_170155","L10_130492",500,2500,33456,146675.776699029,0.228094923053654,9
"924","L9_39004","L10_31735",500,2500,32477,146675.776699029,0.221420337637898,9
"925","L9_103749","L10_80730",500,2500,31977,146675.776699029,0.218011458467441,9
"926","L9_189862","L10_18027",500,2500,30688,146675.776699029,0.209223367966001,9
"927","L9_168707","L10_129399",500,2500,28983,146675.776699029,0.197599089994741,9
"928","L9_142373","L10_109043",500,2500,28409,146675.776699029,0.193685696707056,9
"929","L9_50800","L10_41355",500,2500,27941,146675.776699029,0.190494985803508,9
"930","L9_75564","L10_59902",500,2500,27676,146675.776699029,0.188688279843165,9
"931","L9_64843","L10_52813",500,2500,27321,146675.776699029,0.18626797563214,9
"932","L9_141842","L10_109043",500,2500,23935,146675.776699029,0.163183045889802,9
"933","L9_175432","L10_134702",500,2500,23866,146675.776699029,0.162712620564279,9
"934","L9_13206","L10_11293",500,2500,22452,146675.776699029,0.153072310270225,9
"935","L9_61619","L10_50174",500,2500,22245,146675.776699029,0.151661034293655,9
"936","L9_109562","L10_84928",500,2500,21838,146675.776699029,0.148886206648903,9
"937","L9_51816","L10_42210",500,2500,21709,146675.776699029,0.148006715822925,9
"938","L9_189705","L10_18027",500,2500,21275,146675.776699029,0.145047808702968,9
"939","L9_6662","L10_5728",500,2500,21274,146675.776699029,0.145040990944627,9
"940","L9_173677","L10_126529",500,2500,21230,146675.776699029,0.144741009577627,9
"941","L9_83633","L10_59902",500,2500,21029,146675.776699029,0.143370640151103,9
"942","L9_84481","L10_66900",500,2500,20966,146675.776699029,0.142941121375625,9
"943","L9_163615","L10_125555",500,2500,20371,146675.776699029,0.138884555162781,9
"944","L9_169913","L10_18027",500,2500,20224,146675.776699029,0.137882344686666,9
"945","L9_48667","L10_18027",500,2500,20104,146675.776699029,0.137064213685756,9
"946","L9_168301","L10_129090",500,2500,19690,146675.776699029,0.134241661732617,9
"947","L9_48340","L10_39340",500,2500,19456,146675.776699029,0.132646306280843,9
"948","L9_78946","L10_59902",500,2500,19436,146675.776699029,0.132509951114025,9
"949","L9_79236","L10_59902",500,2500,18924,146675.776699029,0.129019258843477,9
"950","L9_56532","L10_39340",500,2500,18724,146675.776699029,0.127655707175294,9
"951","L9_109000","L10_84505",500,2500,18562,146675.776699029,0.126551230324065,9
"952","L9_175231","L10_134581",500,2500,18245,146675.776699029,0.124390000929995,9
"953","L9_46132","L10_37537",500,2500,18227,146675.776699029,0.124267281279859,9
"954","L9_44627","L10_36379",500,2500,17822,146675.776699029,0.121506089151788,9
"955","L9_187061","L10_18027",500,2500,17320,146675.776699029,0.118083574464649,9
"956","L9_3174","L10_2729",500,2500,15758,146675.776699029,0.107434235936139,9
"957","L9_16819","L10_14185",500,2500,15481,146675.776699029,0.105545716875706,9
"958","L9_196416","L10_18027",500,2500,15426,146675.776699029,0.105170740166956,9
"959","L9_144932","L10_109043",500,2500,15032,146675.776699029,0.102484543380635,9
"960","L9_69918","L10_41799",500,2500,14994,146675.776699029,0.10222546856368,9
"961","L9_78840","L10_59902",500,2500,14967,146675.776699029,0.102041389088476,9
"962","L9_49975","L10_40703",500,2500,14937,146675.776699029,0.101836856338248,9
"963","L9_51390","L10_41301",500,2500,14876,146675.776699029,0.101420973079452,9
"964","L9_75393","L10_3796",500,2500,14737,146675.776699029,0.100473304670065,9
"965","L9_113877","L10_84142",500,2500,14636,146675.776699029,0.0997847110776328,9
"966","L9_61841","L10_50350",500,2500,14387,146675.776699029,0.0980870892507449,9
"967","L9_116355","L10_89800",500,2500,14384,146675.776699029,0.0980666359757222,9
"968","L9_51842","L10_42235",500,2500,14183,146675.776699029,0.0966962665491982,9
"969","L9_140846","L10_109043",500,2500,13886,146675.776699029,0.0946713923219465,9
"970","L9_45957","L10_37420",500,2500,13829,146675.776699029,0.0942827800965143,9
"971","L9_141245","L10_109043",500,2500,13784,146675.776699029,0.0939759809711731,9
"972","L9_9096","L10_6771",500,2500,13337,146675.776699029,0.0909284429927841,9
"973","L9_837","L10_754",500,2500,13077,146675.776699029,0.0891558258241462,9
"974","L9_14116","L10_11293",500,2500,12856,146675.776699029,0.087649101230804,9
"975","L9_101000","L10_78421",500,2500,12785,146675.776699029,0.087165040388599,9
"976","L9_33318","L10_18027",500,2500,12298,146675.776699029,0.0838447920765734,9
"977","L9_148892","L10_65545",500,2500,11875,146675.776699029,0.0809608802983663,9
"978","L9_183232","L10_140730",500,2500,11874,146675.776699029,0.0809540625400254,9
"979","L9_328","L10_283",500,2500,11774,146675.776699029,0.0802722867059339,9
"980","L9_145029","L10_109043",500,2500,11737,146675.776699029,0.08002002964732,9
"981","L9_56082","L10_18027",500,2500,11696,146675.776699029,0.0797405015553425,9
"982","L9_3845","L10_3368",500,2500,11444,146675.776699029,0.0780224264534319,9
"983","L9_127337","L10_97897",500,2500,11352,146675.776699029,0.0773951926860677,9
"984","L9_19426","L10_16309",500,2500,11314,146675.776699029,0.077136117869113,9
"985","L9_110878","L10_85856",500,2500,11096,146675.776699029,0.0756498465507935,9
"986","L9_13017","L10_11121",500,2500,11042,146675.776699029,0.075281687600384,9
"987","L9_50893","L10_41471",500,2500,10783,146675.776699029,0.0735158881900871,9
"988","L9_29401","L10_24373",500,2500,10708,146675.776699029,0.0730045563145184,9
"989","L9_196825","L10_18027",500,2500,10589,146675.776699029,0.0721932430719495,9
"990","L9_192664","L10_18027",500,2500,10427,146675.776699029,0.0710887662207213,9
"991","L9_109256","L10_82294",500,2500,10341,146675.776699029,0.0705024390034026,9
"992","L9_91793","L10_18027",500,2500,10255,146675.776699029,0.0699161117860839,9
"993","L9_164989","L10_126529",500,2500,10245,146675.776699029,0.0698479342026748,9
"994","L9_135953","L10_105082",500,2500,10092,146675.776699029,0.0688048171765148,9
"995","L10_18027","L11_17428",100,2600,12021251,180506.627659574,66.5972831904622,1
"996","L10_18154","L11_17554",100,2600,768317,180506.627659574,4.25644758844536,2
"997","L10_109043","L11_104049",100,2600,559651,180506.627659574,3.10044571358051,3
"998","L10_59902","L11_17428",100,2600,338910,180506.627659574,1.87754878806536,4
"999","L10_11293","L11_10948",100,2600,267327,180506.627659574,1.48098163189977,5
"1000","L10_37537","L11_36281",100,2600,196980,180506.627659574,1.09126186973862,6
"1001","L10_124526","L11_17428",100,2600,174267,180506.627659574,0.965432694962636,7
"1002","L10_58262","L11_56240",100,2600,135401,180506.627659574,0.750116501291902,8
"1003","L10_36413","L11_35200",100,2600,135156,180506.627659574,0.748759210409142,9
"1004","L10_23180","L11_22420",100,2600,134763,180506.627659574,0.74658200503394,9
"1005","L10_42504","L11_41079",100,2600,127989,180506.627659574,0.709054297116337,9
"1006","L10_82294","L11_78689",100,2600,124973,180506.627659574,0.692345769351429,9
"1007","L10_40088","L11_38739",100,2600,124744,180506.627659574,0.691077117873258,9
"1008","L10_37281","L11_36038",100,2600,80019,180506.627659574,0.443302282234819,9
"1009","L10_126352","L11_120456",100,2600,71317,180506.627659574,0.395093526064317,9
"1010","L10_146209","L11_17428",100,2600,70197,180506.627659574,0.388888767743131,9
"1011","L10_130817","L11_17428",100,2600,66480,180506.627659574,0.368296726064694,9
"1012","L10_61842","L11_59570",100,2600,66370,180506.627659574,0.367687330158149,9
"1013","L10_140800","L11_17428",100,2600,52867,180506.627659574,0.292881212648348,9
"1014","L10_81339","L11_77688",100,2600,45176,180506.627659574,0.250273358855274,9
"1015","L10_39340","L11_38030",100,2600,43032,180506.627659574,0.238395678640432,9
"1016","L10_84142","L11_80425",100,2600,39437,180506.627659574,0.218479512421982,9
"1017","L10_52596","L11_50782",100,2600,38966,180506.627659574,0.215870189949411,9
"1018","L10_37830","L11_36564",100,2600,37652,180506.627659574,0.208590678847591,9
"1019","L10_37046","L11_35810",100,2600,37537,180506.627659574,0.207953583127112,9
"1020","L10_126529","L11_120625",100,2600,37460,180506.627659574,0.207527005992531,9
"1021","L10_80730","L11_77240",100,2600,37388,180506.627659574,0.207128128671883,9
"1022","L10_40436","L11_39082",100,2600,37121,180506.627659574,0.205648958607814,9
"1023","L10_130492","L11_124414",100,2600,35941,180506.627659574,0.199111802519422,9
"1024","L10_84928","L11_77688",100,2600,33016,180506.627659574,0.18290741136811,9
"1025","L10_31735","L11_30641",100,2600,32698,180506.627659574,0.181145703201916,9
"1026","L10_41355","L11_39934",100,2600,31909,180506.627659574,0.176774672563152,9
"1027","L10_125555","L11_119708",100,2600,31387,180506.627659574,0.173882811988456,9
"1028","L10_129399","L11_123380",100,2600,30521,180506.627659574,0.16908520421511,9
"1029","L10_52813","L11_50986",100,2600,27524,180506.627659574,0.15248193574315,9
"1030","L10_50174","L11_48462",100,2600,26686,180506.627659574,0.147839446927834,9
"1031","L10_134702","L11_128499",100,2600,26472,180506.627659574,0.146653894891465,9
"1032","L10_84505","L11_77594",100,2600,23107,180506.627659574,0.128011920113972,9
"1033","L10_66900","L11_64210",100,2600,23070,180506.627659574,0.127806941490862,9
"1034","L10_5728","L11_4064",100,2600,22969,180506.627659574,0.127247405249398,9
"1035","L10_41799","L11_40403",100,2600,22954,180506.627659574,0.127164305807596,9
"1036","L10_42210","L11_40791",100,2600,22225,180506.627659574,0.123125672936038,9
"1037","L10_129090","L11_123074",100,2600,20716,180506.627659574,0.114765869090797,9
"1038","L10_134581","L11_128387",100,2600,19814,180506.627659574,0.109768822657128,9
"1039","L10_65545","L11_62971",100,2600,19451,180506.627659574,0.107757816165529,9
"1040","L10_27346","L11_17428",100,2600,18769,180506.627659574,0.103979561544949,9
"1041","L10_6771","L11_6572",100,2600,18614,180506.627659574,0.103120867313,9
"1042","L10_36379","L11_35166",100,2600,17896,180506.627659574,0.0991431740320963,9
"1043","L10_2729","L11_2668",100,2600,17589,180506.627659574,0.0974424054565569,9
"1044","L10_41301","L11_39934",100,2600,17512,180506.627659574,0.0970158283219753,9
"1045","L10_40703","L11_39345",100,2600,17460,180506.627659574,0.0967277502570631,9
"1046","L10_3796","L11_3700",100,2600,16569,180506.627659574,0.091791643414048,9
"1047","L10_754","L11_732",100,2600,16014,180506.627659574,0.0887169640673888,9
"1048","L10_14185","L11_13718",100,2600,15518,180506.627659574,0.0859691425251492,9
"1049","L10_42235","L11_40815",100,2600,15517,180506.627659574,0.0859636025623624,9
"1050","L10_79903","L11_76445",100,2600,15158,180506.627659574,0.0839747559219108,9
"1051","L10_4194","L11_4087",100,2600,15097,180506.627659574,0.0836368181919176,9
"1052","L10_50350","L11_48625",100,2600,15028,180506.627659574,0.0832545607596303,9
"1053","L10_89800","L11_78180",100,2600,14630,180506.627659574,0.0810496555704945,9
"1054","L10_37420","L11_36168",100,2600,14592,180506.627659574,0.0808391369845971,9
"1055","L10_60275","L11_58103",100,2600,14275,180506.627659574,0.0790829687811899,9
"1056","L10_59799","L11_57666",100,2600,14237,180506.627659574,0.0788724501952925,9
"1057","L10_81227","L11_77688",100,2600,14198,180506.627659574,0.0786563916466084,9
"1058","L10_97897","L11_93345",100,2600,13574,180506.627659574,0.0751994548676618,9
"1059","L10_22258","L11_21502",100,2600,13439,180506.627659574,0.0744515598914474,9
"1060","L10_24373","L11_23578",100,2600,13154,180506.627659574,0.072872670497217,9
"1061","L10_78421","L11_75003",100,2600,13047,180506.627659574,0.0722798944790322,9
"1062","L10_140730","L11_134258",100,2600,12781,180506.627659574,0.0708062643777505,9
"1063","L10_123671","L11_117942",100,2600,12748,180506.627659574,0.070623445605787,9
"1064","L10_88005","L11_77963",100,2600,12602,180506.627659574,0.0698146110389181,9
"1065","L10_40446","L11_39092",100,2600,12358,180506.627659574,0.0684628601189454,9
"1066","L10_16309","L11_15774",100,2600,12030,180506.627659574,0.0666457523248837,9
"1067","L10_283","L11_278",100,2600,11941,180506.627659574,0.0661526956368609,9
"1068","L10_88862","L11_84841",100,2600,11894,180506.627659574,0.0658923173858825,9
"1069","L10_41471","L11_40088",100,2600,11735,180506.627659574,0.0650114633027856,9
"1070","L10_46159","L11_38030",100,2600,11728,180506.627659574,0.0649726835632781,9
"1071","L10_85549","L11_81726",100,2600,11573,180506.627659574,0.0641139893313283,9
"1072","L10_3368","L11_3292",100,2600,11572,180506.627659574,0.0641084493685415,9
"1073","L10_11121","L11_10776",100,2600,11479,180506.627659574,0.0635932328293716,9
"1074","L10_156308","L11_17428",100,2600,11311,180506.627659574,0.0626625190811936,9
"1075","L10_46604","L11_44970",100,2600,11237,180506.627659574,0.0622525618349724,9
"1076","L10_123171","L11_17428",100,2600,11170,180506.627659574,0.0618813843282586,9
"1077","L10_85856","L11_82020",100,2600,11137,180506.627659574,0.0616985655562951,9
"1078","L10_80500","L11_77022",100,2600,10914,180506.627659574,0.0604631538548446,9
"1079","L10_4171","L11_4064",100,2600,10760,180506.627659574,0.0596099995856815,9
"1080","L10_112582","L11_107423",100,2600,10739,180506.627659574,0.0594936603671593,9
"1081","L10_1616","L11_1585",100,2600,10737,180506.627659574,0.0594825804415857,9
"1082","L10_39621","L11_38295",100,2600,10632,180506.627659574,0.0589008843489745,9
"1083","L10_66929","L11_64253",100,2600,10518,180506.627659574,0.0582693285912824,9
"1084","L10_82307","L11_78700",100,2600,10310,180506.627659574,0.0571170163316335,9
"1085","L10_105082","L11_100242",100,2600,10298,180506.627659574,0.0570505367781922,9
"1086","L10_12773","L11_12353",100,2600,10226,180506.627659574,0.0566516594575445,9
"1087","L10_21875","L11_21164",100,2600,10067,180506.627659574,0.0557708053744476,9
"1088","L10_84760","L11_80994",100,2600,10031,180506.627659574,0.0555713667141237,9
"1089","L11_17428","L12_16376",200,2800,12887051,194354.988764045,66.3067672301708,1
"1090","L11_17554","L12_16376",200,2800,783494,194354.988764045,4.03125232329999,2
"1091","L11_104049","L12_95560",200,2800,562899,194354.988764045,2.89624158134363,3
"1092","L11_10948","L12_10319",200,2800,273649,194354.988764045,1.40798546896175,4
"1093","L11_36281","L12_34166",200,2800,199596,194354.988764045,1.02696617807078,5
"1094","L11_56240","L12_52800",200,2800,154938,194354.988764045,0.797190753812351,6
"1095","L11_22420","L12_21096",200,2800,135649,194354.988764045,0.697944523382847,7
"1096","L11_35200","L12_33159",200,2800,135248,194354.988764045,0.695881288461274,8
"1097","L11_41079","L12_38648",200,2800,128016,194354.988764045,0.658671026733545,9
"1098","L11_78689","L12_72609",200,2800,126767,194354.988764045,0.652244641653631,9
"1099","L11_38739","L12_33159",200,2800,125133,194354.988764045,0.643837345240037,9
"1100","L11_77688","L12_71742",200,2800,94992,194354.988764045,0.488755141321967,9
"1101","L11_36038","L12_33949",200,2800,80795,194354.988764045,0.415708392739476,9
"1102","L11_120456","L12_110559",200,2800,71518,194354.988764045,0.367976147434146,9
"1103","L11_59570","L12_55689",200,2800,68060,194354.988764045,0.350183962000727,9
"1104","L11_38030","L12_35796",200,2800,55031,194354.988764045,0.28314683533444,9
"1105","L11_39934","L12_37593",200,2800,49921,194354.988764045,0.256854739451047,9
"1106","L11_77240","L12_71354",200,2800,44462,194354.988764045,0.228766960306734,9
"1107","L11_50782","L12_47727",200,2800,43736,194354.988764045,0.22503152750608,9
"1108","L11_80425","L12_16376",200,2800,42115,194354.988764045,0.216691119007649,9
"1109","L11_120625","L12_110713",200,2800,38767,194354.988764045,0.199464908240996,9
"1110","L11_39082","L12_36788",200,2800,38182,194354.988764045,0.19645495205865,9
"1111","L11_36564","L12_34310",200,2800,37668,194354.988764045,0.193810306797581,9
"1112","L11_35810","L12_33740",200,2800,37561,194354.988764045,0.193259767803545,9
